speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
archeops_shadow,Archeops (Shadow),61.9,160.6,81.9,106,1395,WING_ATTACK,ANCIENT_POWER,CRUNCH
corphish_shadow,Corphish (Shadow),61.9,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP
simipour,Simipour,61.9,135.9,95.8,126,1642,WATER_GUN,SURF,CRUNCH
skorupi_shadow,Skorupi (Shadow),61.9,90.7,139.4,113,1430,POISON_STING,AQUA_TAIL,CROSS_POISON
gigalith_shadow,Gigalith (Shadow),61.8,127.2,118.4,117,1763,MUD_SLAP,METEOR_BEAM,ROCK_SLIDE
garbodor,Garbodor,61.6,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB
luxio_shadow,Luxio (Shadow),61.6,133.7,90.2,139,1677,SPARK,WILD_CHARGE,CRUNCH
garbodor_shadow,Garbodor (Shadow),61.5,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB
persian,Persian,61.5,118.6,116.3,137,1890,FEINT_ATTACK,NIGHT_SLASH,POWER_GEM
popplio,Popplio,61.5,113.4,99.1,127,1429,WATER_GUN,AQUA_TAIL,AQUA_JET
sliggoo,Sliggoo,61.5,114.1,133.8,128,1956,WATER_GUN,DRAGON_PULSE,WATER_PULSE
vileplume_shadow,Vileplume (Shadow),61.5,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,MOONBLAST
azelf,Azelf,61.4,152.5,90.3,106,1461,CONFUSION,SWIFT,FUTURE_SIGHT
yanmega,Yanmega,61.4,136.8,96,125,1643,WING_ATTACK,AERIAL_ACE,ANCIENT_POWER
tranquill,Tranquill,61.3,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,AERIAL_ACE
oricorio_sensu,Oricorio (Sensu),61.2,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
persian_shadow,Persian (Shadow),61.2,118.6,116.3,137,1890,FEINT_ATTACK,NIGHT_SLASH,POWER_GEM
braviary,Braviary,61.1,133.7,92.9,135,1678,AIR_SLASH,FLY,CLOSE_COMBAT
dragapult,Dragapult,61.1,142.5,96.2,115,1578,DRAGON_TAIL,SHADOW_BALL,OUTRAGE
phanpy,Phanpy,61.1,102.5,94.9,186,1811,TACKLE,ROCK_SLIDE,TRAILBLAZE
toedscool,Toedscool,61.1,94.1,137.8,113,1466,MUD_SLAP,SEED_BOMB,EARTH_POWER
whirlipede,Whirlipede,61.1,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL
glimmet,Glimmet,61,147.1,90.8,114,1525,ROCK_THROW,POWER_GEM,DAZZLING_GLEAM
musharna,Musharna,61,113.1,108.8,161,1982,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM
porygon2_shadow,Porygon2 (Shadow),61,122.1,117.9,127,1830,LOCK_ON,TRI_ATTACK,ZAP_CANNON
skorupi,Skorupi,61,90.7,139.4,113,1430,POISON_STING,AQUA_TAIL,CROSS_POISON
arcanine_hisuian,Arcanine (Hisuian),60.9,132.4,99.4,129,1699,SNARL,WILD_CHARGE,ROCK_SLIDE
archeops,Archeops,60.8,160.6,81.9,106,1395,WING_ATTACK,ANCIENT_POWER,CRUNCH
vanilluxe,Vanilluxe,60.8,131.5,117.3,110,1699,ASTONISH,AVALANCHE,FLASH_CANNON
archen,Archen,60.7,159.5,76,116,1408,WING_ATTACK,ANCIENT_POWER,CRUNCH
eevee,Eevee,60.6,99.9,108.3,135,1463,QUICK_ATTACK,BODY_SLAM,DIG
porygon_shadow,Porygon (Shadow),60.6,120,115.4,135,1870,TACKLE,DISCHARGE,SIGNAL_BEAM
raticate_shadow,Raticate (Shadow),60.5,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG
bulbasaur,Bulbasaur,60.4,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SEED_BOMB
geodude,Geodude,60.4,123.5,123.5,113,1724,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
mr_rime,Mr. Rime,60.4,127.4,114.4,120,1750,CONFUSION,ICY_WIND,PSYCHIC
chinchou,Chinchou,60.3,101.6,94.1,164,1569,BUBBLE,WATER_PULSE,THUNDERBOLT
clauncher,Clauncher,60.3,103.3,110.9,127,1456,WATER_GUN,AQUA_JET,CRABHAMMER
plusle,Plusle,60.3,128.2,107.2,127,1746,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT
mothim,Mothim,60.2,140,82.9,138,1603,BUG_BITE,AERIAL_ACE,BUG_BUZZ
corphish,Corphish,60,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP
dwebble,Dwebble,60,111.7,120.1,127,1706,SMACK_DOWN,ROCK_TOMB,X_SCISSOR
dwebble_shadow,Dwebble (Shadow),59.9,111.7,120.1,127,1706,SMACK_DOWN,ROCK_TOMB,X_SCISSOR
masquerain,Masquerain,59.9,129.5,109.1,122,1725,AIR_SLASH,AIR_CUTTER,LUNGE
whirlipede_shadow,Whirlipede (Shadow),59.8,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL
tranquill_shadow,Tranquill (Shadow),59.7,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,AERIAL_ACE
flaaffy_shadow,Flaaffy (Shadow),59.6,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE
totodile,Totodile,59.6,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH
rowlet,Rowlet,59.5,98.3,95.7,154,1450,LEAFAGE,SEED_BOMB,ENERGY_BALL
boltund,Boltund,59.4,136.9,95.3,126,1645,SPARK,CRUNCH,THUNDER
koffing,Koffing,59.4,112.6,131,113,1668,INFESTATION,SLUDGE,DARK_PULSE
bulbasaur_shadow,Bulbasaur (Shadow),59.3,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SEED_BOMB
oricorio_pau,Oricorio (Pa'u),59.3,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
loudred_shadow,Loudred (Shadow),59.2,125.2,80.6,178,1798,BITE,STOMP,DISARMING_VOICE
sunflora,Sunflora,59.2,128.7,102.1,132,1736,BULLET_SEED,LEAF_STORM,SLUDGE_BOMB
rampardos_shadow,Rampardos (Shadow),59.1,162.2,67.2,126,1376,SMACK_DOWN,ROCK_SLIDE,FLAMETHROWER
drizzile,Drizzile,58.9,137.8,92.1,128,1626,WATER_GUN,SURF,WATER_PULSE
beheeyem,Beheeyem,58.8,134.4,105.7,117,1663,CONFUSION,ROCK_SLIDE,DARK_PULSE
lombre,Lombre,58.8,106.7,112.6,142,1706,BUBBLE,SCALD,GRASS_KNOT
liepard_shadow,Liepard (Shadow),58.7,139.7,88.5,129,1596,SNARL,DARK_PULSE,PLAY_ROUGH
stantler,Stantler,58.7,132.1,99.4,129,1695,TACKLE,WILD_CHARGE,STOMP
beautifly,Beautifly,58.6,144.7,83.9,127,1543,INFESTATION,AIR_CUTTER,SILVER_WIND
chespin_shadow,Chespin (Shadow),58.6,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB
phanpy_shadow,Phanpy (Shadow),58.6,102.5,94.9,186,1811,TACKLE,ROCK_SLIDE,TRAILBLAZE
rotom_frost,Rotom (Frost),58.6,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,BLIZZARD
sigilyph,Sigilyph,58.6,130,112.1,118,1721,AIR_SLASH,AIR_CUTTER,ANCIENT_POWER
ambipom,Ambipom,58,133.8,100.5,124,1670,ASTONISH,AERIAL_ACE,RETURN
seadra,Seadra,58,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE
stantler_shadow,Stantler (Shadow),57.9,133.5,98.4,128,1684,TACKLE,WILD_CHARGE,STOMP
krabby,Krabby,57.7,148,111.2,92,1515,BUBBLE,VICE_GRIP,RAZOR_SHELL
snover,Snover,57.7,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL
liepard,Liepard,57.6,139.7,88.5,129,1596,SNARL,DARK_PULSE,PLAY_ROUGH
loudred,Loudred,57.6,125.2,80.6,178,1798,BITE,DISARMING_VOICE,STOMP
koffing_shadow,Koffing (Shadow),57.4,112.6,131,113,1668,INFESTATION,SLUDGE,DARK_PULSE
varoom,Varoom,57.4,115.9,102.5,120,1427,METAL_SOUND,GYRO_BALL,GUNK_SHOT
snubbull,Snubbull,57,127.7,84,142,1524,TACKLE,BRICK_BREAK,CRUNCH
piplup,Piplup,56.9,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND
chespin,Chespin,56.8,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB
sawsbuck,Sawsbuck,56.8,129.4,101.8,131,1727,FEINT_ATTACK,WILD_CHARGE,TRAILBLAZE
totodile_shadow,Totodile (Shadow),56.8,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH
wugtrio,Wugtrio,56.8,151,108.6,90,1477,MUD_SLAP,LIQUIDATION,SURF
lycanroc_midnight,Lycanroc (Midnight),56.6,132.6,99.7,127,1680,COUNTER,STONE_EDGE,TRAILBLAZE
frogadier,Frogadier,56.4,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE
illumise,Illumise,56.4,111.4,136.2,133,2019,TACKLE,SILVER_WIND,DAZZLING_GLEAM
vivillon,Vivillon,56.4,131.7,86.3,149,1694,GUST,AERIAL_ACE,BUG_BUZZ
noivern,Noivern,56.3,125.4,113.5,126,1794,AIR_SLASH,HEAT_WAVE,HURRICANE
maractus,Maractus,56.2,135.5,95.2,128,1652,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD
tatsugiri_curly,Tatsugiri (Curly),56.2,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
tatsugiri_droopy,Tatsugiri (Droopy),56.2,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
tatsugiri_stretchy,Tatsugiri (Stretchy),56.2,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
pupitar_shadow,Pupitar (Shadow),56,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG
snover_shadow,Snover (Shadow),56,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL
kadabra_shadow,Kadabra (Shadow),55.6,163.8,90.9,92,1370,CONFUSION,SHADOW_BALL,DAZZLING_GLEAM
gumshoos,Gumshoos,55.5,134.2,84.9,147,1677,BITE,ROCK_TOMB,CRUNCH
deerling,Deerling,55.3,109.2,96.6,142,1499,TACKLE,WILD_CHARGE,TRAILBLAZE
frogadier_shadow,Frogadier (Shadow),55.3,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE
roggenrola_shadow,Roggenrola (Shadow),55.3,114.2,105,135,1621,SMACK_DOWN,STONE_EDGE,ROCK_BLAST
glaceon,Glaceon,55.2,135.7,122.3,99,1645,ICE_SHARD,AVALANCHE,WATER_PULSE
piplup_shadow,Piplup (Shadow),55.2,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND
unfezant_shadow,Unfezant (Shadow),55.2,138.5,95.5,122,1616,AIR_SLASH,SKY_ATTACK,HEAT_WAVE
octillery,Octillery,55,131.5,100.7,128,1697,LOCK_ON,OCTAZOOKA,GUNK_SHOT
rayquaza,Rayquaza,55,147.5,89.5,115,1519,DRAGON_TAIL,BREAKING_SWIPE,DRAGON_ASCENT
nosepass,Nosepass,54.7,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST
snubbull_shadow,Snubbull (Shadow),54.5,127.7,84,142,1524,TACKLE,BRICK_BREAK,CRUNCH
roggenrola,Roggenrola,54.3,114.2,105,135,1621,SMACK_DOWN,STONE_EDGE,ROCK_BLAST
komala,Komala,54.1,136.8,110.2,109,1645,ROLLOUT,PAYBACK,BULLDOZE
elgyem,Elgyem,54,133.6,95.4,132,1685,CONFUSION,DARK_PULSE,PSYCHIC
nosepass_shadow,Nosepass (Shadow),53.9,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST
seadra_shadow,Seadra (Shadow),53.9,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE
unfezant,Unfezant,53.8,138.5,95.5,122,1616,AIR_SLASH,SKY_ATTACK,HEAT_WAVE
accelgor_shadow,Accelgor (Shadow),53.6,143.2,84.9,129,1569,WATER_SHURIKEN,BUG_BUZZ,ENERGY_BALL
braviary_hisuian,Braviary (Hisuian),53.6,128.5,89.6,151,1741,AIR_SLASH,BRAVE_BIRD,FLY
roselia,Roselia,53.6,138.5,105.9,110,1615,POISON_JAB,SLUDGE_BOMB,PETAL_BLIZZARD
audino,Audino,53.5,92.6,137.8,190,2428,ZEN_HEADBUTT,BODY_SLAM,DISARMING_VOICE
cherrim_overcast,Cherrim (Overcast),53.4,121.8,116.2,130,1843,BULLET_SEED,DAZZLING_GLEAM,SOLAR_BEAM
clawitzer,Clawitzer,53.2,134.4,110.5,112,1664,WATER_GUN,CRABHAMMER,ICE_BEAM
crabrawler,Crabrawler,53.2,135.7,98.8,123,1650,BUBBLE,CRABHAMMER,POWER_UP_PUNCH
lilligant,Lilligant,52.8,136.5,105.8,114,1649,CHARM,PETAL_BLIZZARD,HYPER_BEAM
shaymin_sky,Shaymin (Sky),52.8,139.3,94.1,123,1614,MAGICAL_LEAF,GRASS_KNOT,ENERGY_BALL
rampardos,Rampardos,52.7,162.2,67.2,126,1376,SMACK_DOWN,ROCK_SLIDE,FLAMETHROWER
inteleon,Inteleon,52.4,153.4,89,107,1462,WATER_GUN,SURF,SHADOW_BALL
naganadel,Naganadel,52.3,149.7,95.5,105,1503,POISON_JAB,DRAGON_CLAW,SLUDGE_BOMB
pupitar,Pupitar,52.3,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG
turtwig,Turtwig,51.8,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB
turtwig_shadow,Turtwig (Shadow),51.7,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB
volbeat,Volbeat,51.5,111.4,136.2,133,2019,TACKLE,THUNDERBOLT,BUG_BUZZ
hoopa,Hoopa,50.9,144.8,106.3,99,1524,CONFUSION,SHADOW_BALL,PSYCHIC
bergmite,Bergmite,50.8,110.9,113.4,135,1699,TACKLE,ICY_WIND,CRUNCH
ferroseed,Ferroseed,50.4,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,RETURN
flabebe,Flabebe,50.4,103.3,113.4,119,1395,VINE_WHIP,DAZZLING_GLEAM,PETAL_BLIZZARD
kadabra,Kadabra,49.8,163.8,90.9,92,1370,CONFUSION,SHADOW_BALL,DAZZLING_GLEAM
dottler,Dottler,49.4,85.7,144.5,127,1573,CONFUSION,BUG_BUZZ,PSYCHIC
indeedee_male,Indeedee (Male),49.3,134.9,114.6,107,1656,EXTRASENSORY,SHADOW_BALL,PSYCHIC
indeedee_female,Indeedee (Female),49.2,121.7,128.2,118,1842,EXTRASENSORY,ENERGY_BALL,PSYCHIC
reuniclus,Reuniclus,49,126.9,94.9,147,1771,HIDDEN_POWER_FIGHTING,PSYSHOCK,SHADOW_BALL
gorebyss,Gorebyss,48.7,136.2,121,100,1649,CONFUSION,WATER_PULSE,PSYCHIC
meltan,Meltan,48,111.7,95.7,121,1295,THUNDER_SHOCK,THUNDERBOLT,FLASH_CANNON
porygon_z_shadow,Porygon-Z (Shadow),48,147.6,88.1,117,1522,LOCK_ON,TRI_ATTACK,ZAP_CANNON
tornadus_incarnate_shadow,Tornadus (Incarnate) (Shadow),47.2,148.1,95.5,107,1514,AIR_SLASH,GRASS_KNOT,HURRICANE
porygon_z,Porygon-Z,47.1,147.6,88.1,117,1522,LOCK_ON,TRI_ATTACK,ZAP_CANNON
accelgor,Accelgor,47,143.2,84.9,129,1569,WATER_SHURIKEN,BUG_BUZZ,ACID_SPRAY
swirlix,Swirlix,47,104.1,112.6,145,1701,TACKLE,ENERGY_BALL,DRAINING_KISS
axew,Axew,46.8,138.6,96,121,1612,SCRATCH,AQUA_TAIL,DRAGON_CLAW
butterfree_shadow,Butterfree (Shadow),46.7,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,SIGNAL_BEAM
ferroseed_shadow,Ferroseed (Shadow),46.2,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,IRON_HEAD
munna,Munna,46.1,105.8,89.9,166,1580,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM
butterfree,Butterfree,45.5,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,SIGNAL_BEAM
duosion_shadow,Duosion (Shadow),45.3,149.2,81.9,123,1504,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
anorith_shadow,Anorith (Shadow),44.9,145.4,92,115,1540,STRUGGLE_BUG,AQUA_JET,CROSS_POISON
solosis_shadow,Solosis (Shadow),44.6,152,81.8,118,1468,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
duosion,Duosion,44,149.2,81.9,123,1504,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
skiddo,Skiddo,43.9,115.9,98.3,151,1722,ROCK_SMASH,SEED_BOMB,BRICK_BREAK
deoxys_speed,Deoxys (Speed),43.8,140.7,131.5,86,1593,CHARGE_BEAM,PSYCHO_BOOST,SWIFT
solosis,Solosis,42.6,152,81.8,118,1468,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
tornadus_incarnate,Tornadus (Incarnate),42.4,148.1,95.5,107,1514,AIR_SLASH,GRASS_KNOT,HURRICANE
anorith,Anorith,41.2,145.4,92,115,1540,STRUGGLE_BUG,AQUA_JET,ANCIENT_POWER
regigigas_shadow,Regigigas (Shadow),38.4,140.2,102,110,1574,HIDDEN_POWER_ICE,CRUSH_GRIP,THUNDER
clobbopus,Clobbopus,36.7,114.2,99.1,127,1439,ROCK_SMASH,SUPER_POWER,ICE_PUNCH
regigigas,Regigigas,36.7,139.8,104.3,110,1605,HIDDEN_POWER_GROUND,CRUSH_GRIP,THUNDER
spoink_shadow,Spoink (Shadow),35,117.6,115.1,141,1910,ZEN_HEADBUTT,SHADOW_BALL,MIRROR_COAT
clefairy,Clefairy,32.7,102.5,103.3,157,1664,ZEN_HEADBUTT,DISARMING_VOICE,BODY_SLAM
spoink,Spoink,32.4,117.6,115.1,141,1910,ZEN_HEADBUTT,SHADOW_BALL,RETURN
unown,Unown,28.6,126.8,89,125,1413,HIDDEN_POWER_PSYCHIC,STRUGGLE,
slaking,Slaking,16.7,138.8,83.1,140,1616,YAWN,BODY_SLAM,EARTHQUAKE
slaking_shadow,Slaking (Shadow),16,138.8,83.1,140,1616,YAWN,BODY_SLAM,EARTHQUAKE
cranidos_shadow,Cranidos (Shadow),12.9,163.9,62.9,133,1372,TAKE_DOWN,ROCK_TOMB,ANCIENT_POWER
cranidos,Cranidos,11.7,163.9,62.9,133,1372,TAKE_DOWN,ROCK_TOMB,ANCIENT_POWER
