speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
ribombee,Ribombee,61.4,136.2,105.9,114,1645,FAIRY_WIND,DAZZLING_GLEAM,BUG_BUZZ
sliggoo,Sliggoo,61.4,114.1,133.8,128,1956,WATER_GUN,DRAGON_PULSE,WATER_PULSE
sudowoodo_shadow,Sudowoodo (Shadow),61.4,117.1,130.1,126,1921,COUNTER,METEOR_BEAM,TRAILBLAZE
drowzee_shadow,Drowzee (Shadow),61.3,87.3,126.8,142,1575,CONFUSION,PSYSHOCK,PSYCHIC
kingler,Kingler,61.2,144.5,115.6,93,1554,BUBBLE,CRABHAMMER,X_SCISSOR
gigalith_shadow,Gigalith (Shadow),61.1,127.2,118.4,117,1763,MUD_SLAP,METEOR_BEAM,ROCK_SLIDE
glimmora,Glimmora,61.1,137.6,102.9,115,1631,ROCK_THROW,METEOR_BEAM,POWER_GEM
houndoom,Houndoom,61.1,139.5,97.3,118,1603,SNARL,FOUL_PLAY,FLAMETHROWER
luxio_shadow,Luxio (Shadow),61.1,133.7,90.2,139,1677,SPARK,WILD_CHARGE,CRUNCH
persian,Persian,61,118.6,116.3,137,1890,FEINT_ATTACK,NIGHT_SLASH,POWER_GEM
tranquill,Tranquill,61,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,AERIAL_ACE
garbodor,Garbodor,60.8,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB
toedscool,Toedscool,60.8,94.1,137.8,113,1466,MUD_SLAP,EARTH_POWER,SEED_BOMB
yanmega,Yanmega,60.8,136.8,96,125,1643,WING_ATTACK,AERIAL_ACE,ANCIENT_POWER
azelf,Azelf,60.7,152.5,90.3,106,1461,CONFUSION,SWIFT,FUTURE_SIGHT
braviary,Braviary,60.7,133.7,92.9,135,1678,AIR_SLASH,FLY,CLOSE_COMBAT
dragapult,Dragapult,60.7,142.5,96.2,115,1578,DRAGON_TAIL,SHADOW_BALL,OUTRAGE
skorupi_shadow,Skorupi (Shadow),60.7,90.7,139.4,113,1430,POISON_STING,AQUA_TAIL,CROSS_POISON
garbodor_shadow,Garbodor (Shadow),60.6,121,115.9,132,1853,INFESTATION,BODY_SLAM,SEED_BOMB
oricorio_sensu,Oricorio (Sensu),60.6,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
persian_shadow,Persian (Shadow),60.6,118.6,116.3,137,1890,FEINT_ATTACK,NIGHT_SLASH,POWER_GEM
archeops,Archeops,60.5,160.6,81.9,106,1395,WING_ATTACK,ANCIENT_POWER,CRUNCH
vileplume_shadow,Vileplume (Shadow),60.5,128.8,112.7,120,1743,ACID,SLUDGE_BOMB,MOONBLAST
clauncher,Clauncher,60.4,103.3,110.9,127,1456,WATER_GUN,AQUA_JET,CRABHAMMER
musharna,Musharna,60.4,113.1,108.8,161,1982,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM
archen,Archen,60.3,159.5,76,116,1408,WING_ATTACK,ANCIENT_POWER,CRUNCH
vanilluxe,Vanilluxe,60.3,131.5,117.3,110,1699,ASTONISH,AVALANCHE,FLASH_CANNON
skorupi,Skorupi,60.1,90.7,139.4,113,1430,POISON_STING,AQUA_TAIL,CROSS_POISON
whirlipede,Whirlipede,60.1,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL
chinchou,Chinchou,60,101.6,94.1,164,1569,BUBBLE,WATER_PULSE,THUNDERBOLT
raticate_shadow,Raticate (Shadow),60,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG
plusle,Plusle,59.9,128.2,107.2,127,1746,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT
porygon_shadow,Porygon (Shadow),59.9,120,115.4,135,1870,TACKLE,DISCHARGE,SIGNAL_BEAM
porygon2_shadow,Porygon2 (Shadow),59.9,122.1,117.9,127,1830,LOCK_ON,TRI_ATTACK,ZAP_CANNON
arcanine_hisuian,Arcanine (Hisuian),59.8,132.4,99.4,129,1699,SNARL,WILD_CHARGE,ROCK_SLIDE
corphish,Corphish,59.8,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP
mothim,Mothim,59.7,140,82.9,138,1603,BUG_BITE,AERIAL_ACE,BUG_BUZZ
mr_rime,Mr. Rime,59.7,127.4,114.4,120,1750,CONFUSION,ICY_WIND,PSYCHIC
glimmet,Glimmet,59.6,147.1,90.8,114,1525,ROCK_THROW,POWER_GEM,DAZZLING_GLEAM
bulbasaur,Bulbasaur,59.5,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SEED_BOMB
totodile,Totodile,59.5,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH
masquerain,Masquerain,59.4,129.5,109.1,122,1725,AIR_SLASH,AIR_CUTTER,LUNGE
flaaffy_shadow,Flaaffy (Shadow),59.3,121.5,100.4,151,1844,CHARGE_BEAM,TRAILBLAZE,DISCHARGE
dwebble_shadow,Dwebble (Shadow),59.2,111.7,120.1,127,1706,SMACK_DOWN,X_SCISSOR,ROCK_TOMB
drizzile,Drizzile,59.1,137.8,92.1,128,1626,WATER_GUN,SURF,WATER_PULSE
geodude,Geodude,59.1,123.5,123.5,113,1724,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE
dwebble,Dwebble,59,111.7,120.1,127,1706,SMACK_DOWN,X_SCISSOR,ROCK_TOMB
boltund,Boltund,58.9,136.9,95.3,126,1645,SPARK,CRUNCH,THUNDER
whirlipede_shadow,Whirlipede (Shadow),58.9,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL
lombre,Lombre,58.8,106.7,112.6,142,1706,BUBBLE,SCALD,GRASS_KNOT
oricorio_pau,Oricorio (Pa'u),58.8,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,AERIAL_ACE
rowlet,Rowlet,58.8,98.3,95.7,154,1450,LEAFAGE,SEED_BOMB,ENERGY_BALL
tranquill_shadow,Tranquill (Shadow),58.6,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,SKY_ATTACK
sunflora,Sunflora,58.4,128.7,102.1,132,1736,BULLET_SEED,SLUDGE_BOMB,LEAF_STORM
beautifly,Beautifly,58.2,144.7,83.9,127,1543,INFESTATION,AIR_CUTTER,SILVER_WIND
koffing,Koffing,58.2,112.6,131,113,1668,INFESTATION,SLUDGE,DARK_PULSE
loudred_shadow,Loudred (Shadow),58.2,125.2,80.6,178,1798,BITE,STOMP,DISARMING_VOICE
beheeyem,Beheeyem,58.1,134.4,105.7,117,1663,CONFUSION,ROCK_SLIDE,DARK_PULSE
liepard_shadow,Liepard (Shadow),58.1,139.7,88.5,129,1596,SNARL,DARK_PULSE,PLAY_ROUGH
sigilyph,Sigilyph,58.1,130,112.1,118,1721,AIR_SLASH,AIR_CUTTER,ANCIENT_POWER
chespin_shadow,Chespin (Shadow),58,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB
phanpy,Phanpy,58,102.5,94.9,186,1811,TACKLE,ROCK_SLIDE,BODY_SLAM
seadra,Seadra,58,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE
stantler,Stantler,57.9,132.1,99.4,129,1695,TACKLE,WILD_CHARGE,STOMP
rampardos_shadow,Rampardos (Shadow),57.8,162.2,67.2,126,1376,SMACK_DOWN,ROCK_SLIDE,FLAMETHROWER
rotom_frost,Rotom (Frost),57.7,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,BLIZZARD
phanpy_shadow,Phanpy (Shadow),57.6,102.5,94.9,186,1811,TACKLE,ROCK_SLIDE,BODY_SLAM
ambipom,Ambipom,57.3,133.8,100.5,124,1670,ASTONISH,AERIAL_ACE,RETURN
krabby,Krabby,57.3,148,111.2,92,1515,BUBBLE,VICE_GRIP,RAZOR_SHELL
stantler_shadow,Stantler (Shadow),57.2,133.5,98.4,128,1684,TACKLE,WILD_CHARGE,STOMP
liepard,Liepard,57,139.7,88.5,129,1596,SNARL,DARK_PULSE,PLAY_ROUGH
snover,Snover,57,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL
piplup,Piplup,56.8,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND
totodile_shadow,Totodile (Shadow),56.8,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH
loudred,Loudred,56.7,125.2,80.6,178,1798,BITE,STOMP,DISARMING_VOICE
wugtrio,Wugtrio,56.7,151,108.6,90,1477,MUD_SLAP,LIQUIDATION,SURF
snubbull,Snubbull,56.6,127.7,84,142,1524,TACKLE,BRICK_BREAK,CRUNCH
varoom,Varoom,56.6,115.9,102.5,120,1427,METAL_SOUND,GYRO_BALL,GUNK_SHOT
frogadier,Frogadier,56.4,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE
noivern,Noivern,56.4,125.4,113.5,126,1794,AIR_SLASH,HEAT_WAVE,HURRICANE
tatsugiri_curly,Tatsugiri (Curly),56.4,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
tatsugiri_droopy,Tatsugiri (Droopy),56.4,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
tatsugiri_stretchy,Tatsugiri (Stretchy),56.4,137.4,108.1,109,1619,WATER_GUN,SURF,OUTRAGE
koffing_shadow,Koffing (Shadow),56.1,112.6,131,113,1668,INFESTATION,SLUDGE,DARK_PULSE
sawsbuck,Sawsbuck,56.1,129.4,101.8,131,1727,FEINT_ATTACK,WILD_CHARGE,TRAILBLAZE
chespin,Chespin,56,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB
illumise,Illumise,55.9,111.4,136.2,133,2019,TACKLE,SILVER_WIND,DAZZLING_GLEAM
maractus,Maractus,55.7,135.5,95.2,128,1652,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD
snover_shadow,Snover (Shadow),55.6,109.2,100.8,142,1564,POWDER_SNOW,ICE_BEAM,ENERGY_BALL
vivillon,Vivillon,55.5,131.7,86.3,149,1694,GUST,AERIAL_ACE,BUG_BUZZ
frogadier_shadow,Frogadier (Shadow),55.3,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE
piplup_shadow,Piplup (Shadow),55.2,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND
rayquaza,Rayquaza,54.9,147.5,89.5,115,1519,DRAGON_TAIL,BREAKING_SWIPE,DRAGON_ASCENT
unfezant_shadow,Unfezant (Shadow),54.9,138.5,95.5,122,1616,AIR_SLASH,SKY_ATTACK,HEAT_WAVE
glaceon,Glaceon,54.8,135.7,122.3,99,1645,ICE_SHARD,AVALANCHE,WATER_PULSE
pupitar_shadow,Pupitar (Shadow),54.8,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG
octillery,Octillery,54.7,131.5,100.7,128,1697,LOCK_ON,OCTAZOOKA,GUNK_SHOT
deerling,Deerling,54.6,109.2,96.6,142,1499,TACKLE,WILD_CHARGE,TRAILBLAZE
gumshoos,Gumshoos,54.6,134.2,84.9,147,1677,BITE,ROCK_TOMB,CRUNCH
roggenrola_shadow,Roggenrola (Shadow),54.5,114.2,105,135,1621,SMACK_DOWN,STONE_EDGE,ROCK_BLAST
snubbull_shadow,Snubbull (Shadow),54.3,127.7,84,142,1524,TACKLE,BRICK_BREAK,CRUNCH
eevee,Eevee,53.8,99.9,108.3,135,1463,QUICK_ATTACK,BODY_SLAM,SWIFT
nosepass,Nosepass,53.8,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST
seadra_shadow,Seadra (Shadow),53.8,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE
clawitzer,Clawitzer,53.4,134.4,110.5,112,1664,WATER_GUN,CRABHAMMER,ICE_BEAM
komala,Komala,53.4,136.8,110.2,109,1645,ROLLOUT,PAYBACK,BULLDOZE
roggenrola,Roggenrola,53.4,114.2,105,135,1621,SMACK_DOWN,STONE_EDGE,ROCK_BLAST
braviary_hisuian,Braviary (Hisuian),53.3,128.5,89.6,151,1741,AIR_SLASH,BRAVE_BIRD,FLY
unfezant,Unfezant,53.3,138.5,95.5,122,1616,AIR_SLASH,SKY_ATTACK,HEAT_WAVE
elgyem,Elgyem,53.1,133.6,95.4,132,1685,CONFUSION,DARK_PULSE,PSYCHIC
nosepass_shadow,Nosepass (Shadow),53,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST
kadabra_shadow,Kadabra (Shadow),52.9,163.8,90.9,92,1370,PSYCHO_CUT,SHADOW_BALL,DAZZLING_GLEAM
audino,Audino,52.8,92.6,137.8,190,2428,ZEN_HEADBUTT,BODY_SLAM,DISARMING_VOICE
roselia,Roselia,52.8,138.5,105.9,110,1615,POISON_JAB,SLUDGE_BOMB,PETAL_BLIZZARD
cherrim_overcast,Cherrim (Overcast),52.7,121.8,116.2,130,1843,BULLET_SEED,DAZZLING_GLEAM,SOLAR_BEAM
crabrawler,Crabrawler,52.7,135.7,98.8,123,1650,BUBBLE,CRABHAMMER,POWER_UP_PUNCH
shaymin_sky,Shaymin (Sky),52.3,139.3,94.1,123,1614,MAGICAL_LEAF,GRASS_KNOT,ENERGY_BALL
inteleon,Inteleon,52.2,153.4,89,107,1462,WATER_GUN,SURF,SHADOW_BALL
lilligant,Lilligant,51.8,136.5,105.8,114,1649,CHARM,PETAL_BLIZZARD,HYPER_BEAM
rampardos,Rampardos,51.7,162.2,67.2,126,1376,SMACK_DOWN,ROCK_SLIDE,FLAMETHROWER
accelgor_shadow,Accelgor (Shadow),51.6,143.2,84.9,129,1569,WATER_SHURIKEN,BUG_BUZZ,SIGNAL_BEAM
naganadel,Naganadel,51.4,149.7,95.5,105,1503,POISON_JAB,DRAGON_CLAW,SLUDGE_BOMB
pupitar,Pupitar,51.4,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG
turtwig,Turtwig,51.2,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB
turtwig_shadow,Turtwig (Shadow),51.2,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB
volbeat,Volbeat,51.1,111.4,136.2,133,2019,TACKLE,BUG_BUZZ,THUNDERBOLT
bulbasaur_shadow,Bulbasaur (Shadow),50.9,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB
bergmite,Bergmite,50.2,110.9,113.4,135,1699,TACKLE,ICY_WIND,CRUNCH
hoopa,Hoopa,50.1,144.8,106.3,99,1524,CONFUSION,SHADOW_BALL,PSYCHIC
ferroseed,Ferroseed,49.6,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,RETURN
flabebe,Flabebe,49.5,103.3,113.4,119,1395,VINE_WHIP,DAZZLING_GLEAM,PSYCHIC
dottler,Dottler,48.9,85.7,144.5,127,1573,CONFUSION,BUG_BUZZ,PSYCHIC
kadabra,Kadabra,48.9,163.8,90.9,92,1370,CONFUSION,SHADOW_BALL,DAZZLING_GLEAM
gorebyss,Gorebyss,48.8,136.2,121,100,1649,CONFUSION,WATER_PULSE,PSYCHIC
indeedee_male,Indeedee (Male),48.7,134.9,114.6,107,1656,EXTRASENSORY,SHADOW_BALL,PSYCHIC
indeedee_female,Indeedee (Female),48.5,121.7,128.2,118,1842,EXTRASENSORY,PSYCHIC,ENERGY_BALL
reuniclus,Reuniclus,48.3,126.9,94.9,147,1771,HIDDEN_POWER_FIGHTING,PSYSHOCK,SHADOW_BALL
porygon_z_shadow,Porygon-Z (Shadow),47.5,147.6,88.1,117,1522,LOCK_ON,TRI_ATTACK,ZAP_CANNON
meltan,Meltan,47.3,111.7,95.7,121,1295,THUNDER_SHOCK,THUNDERBOLT,FLASH_CANNON
accelgor,Accelgor,46.8,143.2,84.9,129,1569,WATER_SHURIKEN,BUG_BUZZ,ACID_SPRAY
porygon_z,Porygon-Z,46.6,147.6,88.1,117,1522,LOCK_ON,TRI_ATTACK,ZAP_CANNON
swirlix,Swirlix,46.4,104.1,112.6,145,1701,TACKLE,ENERGY_BALL,DRAINING_KISS
tornadus_incarnate_shadow,Tornadus (Incarnate) (Shadow),46.4,148.1,95.5,107,1514,AIR_SLASH,GRASS_KNOT,HURRICANE
butterfree_shadow,Butterfree (Shadow),46.2,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,SIGNAL_BEAM
axew,Axew,46.1,138.6,96,121,1612,SCRATCH,AQUA_TAIL,DRAGON_CLAW
ferroseed_shadow,Ferroseed (Shadow),45.6,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,IRON_HEAD
munna,Munna,45.4,105.8,89.9,166,1580,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM
butterfree,Butterfree,45.2,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,SIGNAL_BEAM
duosion_shadow,Duosion (Shadow),44.9,149.2,81.9,123,1504,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
anorith_shadow,Anorith (Shadow),44.4,145.4,92,115,1540,STRUGGLE_BUG,AQUA_JET,CROSS_POISON
solosis_shadow,Solosis (Shadow),44.1,152,81.8,118,1468,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
duosion,Duosion,43.4,149.2,81.9,123,1504,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
skiddo,Skiddo,43.4,115.9,98.3,151,1722,ROCK_SMASH,BRICK_BREAK,SEED_BOMB
deoxys_speed,Deoxys (Speed),43.1,140.7,131.5,86,1593,CHARGE_BEAM,PSYCHO_BOOST,SWIFT
solosis,Solosis,42.1,152,81.8,118,1468,HIDDEN_POWER_PSYCHIC,PSYSHOCK,NIGHT_SHADE
tornadus_incarnate,Tornadus (Incarnate),42,148.1,95.5,107,1514,AIR_SLASH,GRASS_KNOT,HURRICANE
anorith,Anorith,40.8,145.4,92,115,1540,STRUGGLE_BUG,AQUA_JET,ANCIENT_POWER
regigigas_shadow,Regigigas (Shadow),38,140.2,102,110,1574,HIDDEN_POWER_ICE,CRUSH_GRIP,THUNDER
clobbopus,Clobbopus,36.4,114.2,99.1,127,1439,ROCK_SMASH,SUPER_POWER,ICE_PUNCH
regigigas,Regigigas,35.5,139.8,104.3,110,1605,HIDDEN_POWER_GROUND,CRUSH_GRIP,FOCUS_BLAST
spoink_shadow,Spoink (Shadow),34.3,117.6,115.1,141,1910,ZEN_HEADBUTT,SHADOW_BALL,MIRROR_COAT
clefairy,Clefairy,32.4,102.5,103.3,157,1664,ZEN_HEADBUTT,DISARMING_VOICE,BODY_SLAM
spoink,Spoink,31.9,117.6,115.1,141,1910,ZEN_HEADBUTT,SHADOW_BALL,RETURN
unown,Unown,28,126.8,89,125,1413,HIDDEN_POWER_PSYCHIC,STRUGGLE,
slaking,Slaking,16.4,138.8,83.1,140,1616,YAWN,BODY_SLAM,EARTHQUAKE
slaking_shadow,Slaking (Shadow),15.9,138.8,83.1,140,1616,YAWN,BODY_SLAM,EARTHQUAKE
cranidos_shadow,Cranidos (Shadow),12.7,163.9,62.9,133,1372,TAKE_DOWN,ROCK_TOMB,ANCIENT_POWER
cranidos,Cranidos,11.6,163.9,62.9,133,1372,TAKE_DOWN,ROCK_TOMB,ANCIENT_POWER
